raceId,driverId,lap,position,milliseconds,races_year,races_round,races_name,races_date,driver_code,driver_forename,driver_surname,driver_dob,driver_nationality,circuit_name,circuit_country
969,1,1,1,94404,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,2,1,89638,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,3,1,89119,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,4,1,89044,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,5,1,88786,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,6,1,88919,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,7,1,88797,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,8,1,88379,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,9,1,88391,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,10,1,88326,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,11,1,88464,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,12,1,88424,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,13,1,88117,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,14,1,89037,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,15,1,88494,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,16,1,88438,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,17,4,106345,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,18,5,93568,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,19,5,87551,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,20,5,88473,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,21,5,88981,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,22,5,89879,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,23,5,89457,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,24,5,91474,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,25,3,90306,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,26,2,87952,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,27,2,87834,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,28,2,87846,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,29,2,87813,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,30,2,88532,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,31,2,88267,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,32,2,87711,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,33,2,87548,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,34,2,88974,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,35,2,87435,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,36,2,88354,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,37,2,87712,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,38,2,87558,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,39,2,87618,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,40,2,87525,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,41,2,88720,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,42,2,87473,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,43,2,88842,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,44,2,87033,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,45,2,87151,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,46,2,87347,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,47,2,87285,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,48,2,87328,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,49,2,88063,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,50,2,88989,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,51,2,87768,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,52,2,87607,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,53,2,87087,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,54,2,88299,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,55,2,87496,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,56,2,87527,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,1,57,2,88142,2017,1,Australian Grand Prix,26/03/17,HAM,Lewis,Hamilton,1985-01-07,British,Albert Park Grand Prix Circuit,Australia
969,822,1,3,96009,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,2,3,90141,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,3,3,89635,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,4,3,89301,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,5,3,89460,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,6,3,89135,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,7,3,89164,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,8,3,89488,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,9,3,89191,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,10,3,88875,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,11,3,89092,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,12,3,88789,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,13,3,88377,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,14,3,89214,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,15,3,88755,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,16,3,89785,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,17,2,89051,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,18,2,88860,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,19,2,88780,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,20,2,89042,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,21,2,88909,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,22,2,88965,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,23,1,88871,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,24,1,89671,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,25,4,106647,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,26,3,93438,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,27,3,87052,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,28,3,87273,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,29,3,87735,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,30,3,87496,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,31,3,88175,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,32,3,87453,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,33,3,87432,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,34,3,87513,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,35,3,88532,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,36,3,87139,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,37,3,87285,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,38,3,87437,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,39,3,87396,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,40,3,87711,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,41,3,88337,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,42,3,87525,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,43,3,88049,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,44,3,87597,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,45,3,87123,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,46,3,87555,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,47,3,87491,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,48,3,87103,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,49,3,87685,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,50,3,88717,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,51,3,88395,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,52,3,87844,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,53,3,87045,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,54,3,87412,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,55,3,88670,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,56,3,86593,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
969,822,57,3,87507,2017,1,Australian Grand Prix,26/03/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Albert Park Grand Prix Circuit,Australia
970,1,1,1,108752,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,2,1,137879,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,3,1,144702,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,4,1,130924,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,5,1,180642,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,6,1,167366,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,7,1,169364,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,8,1,109009,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,9,1,104030,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,10,1,101563,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,11,1,100807,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,12,1,99358,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,13,1,99388,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,14,1,99353,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,15,1,98124,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,16,1,98730,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,17,1,98895,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,18,1,98977,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,19,1,98556,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,20,1,98514,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,21,1,98485,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,22,1,97560,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,23,1,97644,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,24,1,97785,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,25,1,97879,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,26,1,98098,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,27,1,98093,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,28,1,97451,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,29,1,97484,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,30,1,97596,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,31,1,98538,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,32,1,96711,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,33,1,98163,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,34,1,97717,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,35,1,97307,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,36,1,101641,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,37,1,117651,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,38,1,97123,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,39,1,96673,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,40,1,96727,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,41,1,95798,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,42,1,96081,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,43,1,95705,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,44,1,95378,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,45,1,95583,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,46,1,95521,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,47,1,96036,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,48,1,96049,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,49,1,95892,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,50,1,95819,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,51,1,95894,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,52,1,95957,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,53,1,96643,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,54,1,95657,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,55,1,96139,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,1,56,1,96747,2017,2,Chinese Grand Prix,09/04/17,HAM,Lewis,Hamilton,1985-01-07,British,Shanghai International Circuit,China
970,822,1,3,111916,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,2,3,139113,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,3,2,145014,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,4,2,135382,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,5,5,183210,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,6,5,166090,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,7,12,177467,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,8,11,111821,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,9,11,109836,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,10,10,104534,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,11,10,102035,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,12,10,100900,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,13,10,99513,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,14,10,99117,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,15,10,98659,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
970,822,16,10,98529,2017,2,Chinese Grand Prix,09/04/17,BOT,Valtteri,Bottas,1989-08-28,Finnish,Shanghai International Circuit,China
